GeneID,Symbol,description,reconstruction_error,is_anomaly
54841,BIVM,13q33.1,0.25171512,False
6753,SSTR3,22q13.1,0.24774462,False
127247,ASB17,1p31.1,0.26272857,False
729857,RGPD2,2p11.2,0.25748798,False
338879,RNASE10,14q11.2,0.2570546,False
8273,SLC10A3,Xq28,0.25949803,False
283638,CEP170B,14q32.33,0.25708258,False
3045,HBD,11p15.4,0.255951,False
100129669,IZUMO3,9p21.3,0.27925876,False
9855,FARP2,2q37.3,0.25806686,False
2354,FOSB,19q13.32,0.24944872,False
10197,PSME3,17q21.31,0.24855883,False
10327,AKR1A1,1p34.1,0.2472187,False
6085,RNY3,7q36.1,57.57801,True
5272,SERPINB9,6p25.2,0.24719386,False
23621,BACE1,11q23.3,0.28778362,False
635,BHMT,5q14.1,0.24642275,False
56126,PCDHB10,5q31.3,0.25794983,False
3802,KIR2DL1,19q13.42,0.25996554,False
11189,CELF3,1q21.3,0.24652225,False
6373,CXCL11,4q21.1,0.24677658,False
10136,CELA3A,1p36.12,0.2560694,False
692084,SNORD13,8p12,0.2665053,False
574508,MIR505,Xq27.1,0.25719148,False
50854,SNHG32,6p21.33,57.57801,True
136,ADORA2B,17p12,0.24874507,False
254910,LCE5A,1q21.3,0.26340508,False
5364,PLXNB1,3p21.31,0.24454002,False
646658,SYNDIG1L,14q24.3,0.2582432,False
54462,CCSER2,10q23.1,0.25279236,False
3108,HLA-DMA,6p21.32,0.24999684,False
729442,GAGE12H,Xp11.23,57.57801,True
5590,PRKCZ,1p36.33,0.2868002,False
3601,IL15RA,10p15.1,0.25034437,False
23167,EFR3A,8q24.22,0.24863386,False
121260,SLC15A4,12q24.33,0.25165123,False
9310,ZNF235,19q13.31,0.25819805,False
53829,P2RY13,3q25.1,0.2529805,False
388015,RTL1,14q32.2-q32.31,0.27092558,False
387509,GPR153,1p36.31,0.27071708,False
55852,TEX2,17q23.3,0.25141615,False
57482,CRACD,4q12,0.25458935,False
91012,CERS5,12q13.12,0.24931046,False
80315,CPEB4,5q35.2,0.25508207,False
6001,RGS10,10q26.11,0.24697492,False
8935,SKAP2,7p15.2,0.25413868,False
54737,MPHOSPH8,13q12.11,0.24969117,False
57614,RELCH,18q21.33,0.25338793,False
83903,HASPIN,17p13.2,0.25280854,False
130120,REG3G,2p12,0.25078288,False
26290,GALNT8,12p13.32,0.2548531,False
66000,TMEM108,3q22.1,0.2525616,False
23302,WSCD1,17p13.2,0.26978505,False
5829,PXN,12q24.23,0.24936269,False
7919,DDX39B,6p21.33,0.25460845,False
222545,GPRC6A,6q22.1,0.24993616,False
286753,TRARG1,17p13.3,0.2566467,False
9205,ZMYM5,13q12.11,0.25711226,False
8970,H2BC11,6p22.1,0.24679913,False
63973,NEUROG2,4q25,0.24660745,False
80127,BBOF1,14q24.3,0.25092435,False
51258,MRPL51,12p13.31,0.25421232,False
131096,KCNH8,3p24.3,0.25641385,False
81567,TXNDC5,6p24.3,0.26298857,False
201181,ZNF385C,17q21.2,0.26112825,False
8555,CDC14B,9q22.32-q22.33,0.24212818,False
7226,TRPM2,21q22.3,0.26355958,False
84548,TMEM185A,Xq28,0.2597972,False
8776,MTMR1,Xq28,0.2458869,False
84539,MCHR2,6q16.2,0.26498884,False
30010,NXPH1,7p21.3,0.32215706,False
140469,MYO3B,2q31.1,0.2587673,False
5690,PSMB2,1p34.3,0.24902764,False
55619,DOCK10,2q36.2,0.25596613,False
5016,OVGP1,1p13.2,0.24976918,False
81611,ANP32E,1q21.2,0.24640113,False
55530,SVOP,12q24.11,0.25125828,False
4999,ORC2,2q33.1,0.25303122,False
8115,TCL1A,14q32.13,0.24758628,False
11001,SLC27A2,15q21.2,0.25000256,False
8859,WHR1,6p21.33,0.2510953,False
51575,ESF1,20p12.1,0.26085865,False
6752,SSTR2,17q25.1,0.2551085,False
641371,ACOT1,14q24.3,0.24470378,False
85352,SHISAL1,22q13.31,0.26376915,False
9597,SMAD5-AS1,5q31.1,0.26863095,False
100126270,FMR1-AS1,Xq27.3,0.27552587,False
27087,B3GAT1,11q25,0.24542584,False
126014,OSCAR,19q13.42,0.25701344,False
406921,MIR132,17p13.3,0.25731823,False
9258,MFHAS1,8p23.1,0.2490079,False
11179,ZNF277,7q31.1,0.2568086,False
3036,HAS1,19q13.41,0.2486237,False
81786,TRIM7,5q35.3,0.25384107,False
84925,SLC49A4,3q21.1,0.25252455,False
8065,CUL5,11q22.3,0.24206546,False
1671,DEFA6,8p23.1,0.25259587,False
22835,ZFP30,19q13.12,0.2565986,False
101928062,PRANCR,12q15,57.57801,True
6671,SP4,7p15.3,0.24816222,False
29091,STXBP6,14q12,0.2693731,False
11007,CCDC85B,11q13.1,0.24831589,False
333,APLP1,19q13.12,0.24571529,False
5609,MAP2K7,19p13.2,0.26356614,False
283234,CCDC88B,11q13.1,0.24405049,False
101927027,CHROMR,2q31.2,57.57801,True
28636,TRBD2,7q34,57.57801,True
57699,CPNE5,6p21.2,0.2504644,False
10974,ADIRF,10q23.2,0.25326857,False
3806,KIR2DS1,19q13.4,0.26059538,False
4711,NDUFB5,3q26.33,0.25281292,False
155051,CRYGN,7q36.1,0.2619528,False
441061,MARCHF11,5p15.1,0.25971806,False
6318,SERPINB4,18q21.33,0.24978606,False
9635,CLCA2,1p22.3,0.24569942,False
124491,TMEM170A,16q23.1,0.24869817,False
51292,GMPR2,14q12,0.25327048,False
129642,MBOAT2,2p25.1,0.24796033,False
10897,YIF1A,11q13.2,0.24970151,False
387778,SPDYC,11q13.1,0.2575353,False
29113,C6orf15,6p21.33,0.26644787,False
4170,MCL1,1q21.2,0.2520332,False
4060,LUM,12q21.33,0.24874282,False
482,ATP1B2,17p13.1,0.25604793,False
7014,TERF2,16q22.1,0.2558822,False
11326,VSIG4,Xq12,0.25249478,False
133690,CAPSL,5p13.2,0.26388097,False
119587,CPXM2,10q26.13,0.2597056,False
3803,KIR2DL2,19q13.4,0.2643258,False
56311,ANKRD7,7q31.31,0.26464146,False
10952,SEC61B,9q22.33,0.2470332,False
170959,ZNF431,19p12,0.26042914,False
55937,APOM,6p21.33,0.24971445,False
79057,PRRG3,Xq28,0.25774446,False
4435,CITED1,Xq13.1,0.2672714,False
1657,DMXL1,5q23.1,0.26713514,False
10959,TMED2,12q24.31,0.27259994,False
57626,KLHL1,13q21.33,0.2509522,False
677799,SNORA11,Xp11.21,0.27438015,False
4855,NOTCH4,6p21.32,0.25211468,False
1915,EEF1A1,6q13,0.25320986,False
147798,TMC4,19q13.42,0.25620514,False
117145,THEM4,1q21.3,0.24560012,False
7363,UGT2B4,4q13.3,0.25058997,False
10332,CLEC4M,19p13.2,0.25301877,False
9940,DLEC1,3p22.2,0.2583373,False
11040,PIM2,Xp11.23,0.24761392,False
55068,ENOX1,13q14.11,0.2647687,False
26270,FBXO6,1p36.22,0.2485153,False
113878,DTX2,7q11.23,0.24809971,False
3802,KIR2DL1,19q13.42,0.25994185,False
5790,PTPRCAP,11q13.2,0.25411546,False
8678,BECN1,17q21.31,0.3493259,False
317649,EIF4E3,3p13,0.25109705,False
81488,POLR2M,15q21.3,0.24865937,False
8347,H2BC4,6p22.2,0.24847142,False
8061,FOSL1,11q13.1,0.24503015,False
23201,FAM168A,11q13.4,0.25853467,False
8897,MTMR3,22q12.2,0.24689206,False
55255,WDR41,5q13.3-q14.1,0.2478926,False
7596,ZNF45,19q13.31,0.25393438,False
256051,ZNF549,19q13.43,0.25458428,False
84648,LCE3D,1q21.3,0.2617874,False
116966,WDR17,4q34.2,57.57801,True
55783,CMTR2,16q22.2,0.25186774,False
2931,GSK3A,19q13.2,0.295622,False
83443,SF3B5,6q24.2,0.24764106,False
51105,PHF20L1,8q24.22,0.25296628,False
85377,MICALL1,22q13.1,0.25079048,False
406903,MIR10B,2q31.1,0.2537061,False
25818,KLK5,19q13.41,0.24844022,False
340351,AGBL3,7q33,0.24804138,False
56136,PCDHA13,5q31.3,0.2656692,False
2837,UTS2R,17q25.3,0.25226426,False
57823,SLAMF7,1q23.3,0.25066915,False
7154,TRA-TGC7-1,6p22.1,57.57801,True
115653,KIR3DL3,19q13.42,0.26403046,False
54815,GATAD2A,19p13.11,0.25565702,False
23648,SSBP3,1p32.3,0.2777084,False
7364,UGT2B7,4q13.2,0.24939217,False
30837,SOCS7,17q12,0.26551205,False
3221,HOXC4,12q13.13,0.24703397,False
11074,TRIM31,6p22.1,0.25478455,False
728036,CT47A10,Xq24,57.57801,True
2810,SFN,1p36.11,0.25486144,False
5756,TWF1,12q12,0.24571458,False
84944,MAEL,1q24.1,0.2521069,False
84962,AJUBA,14q11.2,0.2553984,False
160851,DGKH,13q14.11,0.2452851,False
11127,KIF3A,5q31.1,0.24884583,False
338879,RNASE10,14q11.2,0.25358024,False
56271,BEX4,Xq22.1,0.24558641,False
115939,TSR3,16p13.3,0.25572768,False
56957,OTUD7B,1q21.2,0.25402996,False
330,BIRC3,11q22.2,0.2557756,False
5027,P2RX7,12q24.31,0.4723819,True
1949,EFNB3,17p13.1,0.250841,False
25842,ASF1A,6q22.31,0.24389362,False
4855,NOTCH4,6p21.32,0.25235263,False
114897,C1QTNF1,17q25.3,0.24503902,False
10595,ERN2,16p12.2,0.26575628,False
114781,BTBD9,6p21.2,0.26605046,False
9633,TESMIN,11q13.3,0.25169525,False
51496,CTDSPL2,15q15.3-q21.1,0.24956167,False
64118,DUS1L,17q25.3,0.25207222,False
8335,H2AC4,6p22.2,0.24980317,False
126432,RINL,19q13.2,0.25604296,False
6168,RPL37A,2q35,0.25467604,False
120376,POU2AF3,11q23.1,0.25263658,False
51435,SCARA3,8p21.1,0.24842137,False
6000,RGS7,1q43|1q23.1,0.28013787,False
8944,SNORD73A,4q31.3,0.27001524,False
29844,TFPT,19q13.42,0.2534989,False
79595,SAP130,2q14.3,0.25120178,False
55251,PCMTD2,20q13.33,0.25711462,False
2935,GSPT1,16p13.13,0.24805136,False
80070,ADAMTS20,12q12,0.25537747,False
574476,MIR520C,19q13.42,0.25818083,False
79987,SVEP1,9q31.3,0.24298571,False
8509,NDST2,10q22.2,0.25139594,False
29128,UHRF1,19p13.3,0.30957255,False
724029,MIR659,22q13.1,0.26393735,False
80328,ULBP2,6q25.1,0.24669541,False
92342,METTL18,1q24.2,0.25081795,False
196383,RILPL2,12q24.31,0.24366659,False
80012,PHC3,3q26.2,0.25109577,False
9022,CLIC3,9q34.3,0.24637446,False
80765,STARD5,15q25.1,0.25451747,False
203447,NRK,Xq22.3,0.2553003,False
341116,MS4A10,11q12.2,0.25604224,False
11026,LILRA3,19q13.4,0.2578649,False
4902,NRTN,19p13.3,0.25470263,False
22881,ANKRD6,6q15,0.25231653,False
222166,MTURN,7p14.3,0.2543019,False
91404,SESTD1,2q31.2,0.25477,False
11010,GLIPR1,12q21.2,0.2508322,False
6156,RPL30,8q22.2,0.2475301,False
10294,DNAJA2,16q11.2,0.24623394,False
84513,PLPP5,8p11.23,0.25148398,False
54509,RHOF,12q24.31,0.25164035,False
340602,EZHIP,Xp11.22,0.25423238,False
4588,MUC6,11p15.5,0.2608666,False
29930,PCDHB1,5q31.3,0.2697939,False
10234,LRRC17,7q22.1,0.25247177,False
671,BPI,20q11.23,0.24599126,False
6043,SNORA63,3q27.3,0.26809666,False
8636,SSNA1,9q34.3,0.2500577,False
1527,TEX28,Xq28,0.26006222,False
338872,C1QTNF9,13q12.12,0.26060674,False
3799,KIF5B,10p11.22,0.27112213,False
9656,MDC1,6p21.33,0.24930623,False
151827,LRRC34,3q26.2,0.25796592,False
84444,DOT1L,19p13.3,0.25586048,False
374739,SPMIP8,16q21,0.25347027,False
23215,PRRC2C,1q24.3,0.2537741,False
7975,MAFK,7p22.3,0.25398237,False
90990,KIFC2,8q24.3,0.2504054,False
26061,HACL1,3p25.1,0.25047132,False
79968,WDR76,15q15.3,0.25189602,False
83440,ADPGK,15q24.1,0.24686112,False
26768,SNORA73B,1p35.3,0.2660182,False
83608,RMP24,18q12.2,57.57801,True
64097,EPB41L4A,5q22.1-q22.2,0.26575565,False
705,BYSL,6p21.1,0.25090984,False
55819,RNF130,5q35.3,0.25141713,False
3566,IL4R,16p12.1,0.25014842,False
116337,PANX3,11q24.2,0.24968083,False
6194,RPS6,9p22.1,0.25645268,False
994,CDC25B,20p13,0.24758632,False
1039,CDR2,16p12.2,0.26287517,False
8290,H3-4,1q42.13,0.2562372,False
22902,RUFY3,4q13.3,0.2570215,False
8330,H2AC15,6p22.1,0.2517864,False
83752,LONP2,16q12.1,0.24557944,False
1819,DRG2,17p11.2,0.24800202,False
10266,RAMP2,17q21.2,0.2511821,False
51643,TMBIM4,12q14.3,0.24751359,False
4583,MUC2,11p15.5,0.25234222,False
30833,NT5C,17q25.1,0.24322426,False
11183,MAP4K5,14q22.1,0.24696037,False
90806,ANGEL2,1q32.3,0.26263908,False
4985,OPRD1,1p35.3,0.24820068,False
53342,IL17D,13q12.11,0.2548466,False
9315,NREP,5q22.1,0.25647745,False
55170,PRMT6,1p13.3,0.31921983,False
8862,APLN,Xq26.1,0.24875206,False
7185,TRAF1,9q33.2,0.24709699,False
56140,PCDHA8,5q31.3,0.26546112,False
319,APOF,12q13.3,0.25706235,False
4293,MAP3K9,14q24.2,0.24781704,False
8612,PLPP2,19p13.3,0.24846408,False
8434,RECK,9p13.3,0.24467793,False
259289,TAS2R43,12p13.2,0.2518242,False
3565,IL4,5q31.1,0.28506446,False
51224,ELOA2,18q21.1,0.25645494,False
9747,TCAF1,7q35,0.25239924,False
55068,ENOX1,13q14.11,0.26485065,False
7430,EZR,6q25.3,0.37406301,False
23519,ANP32D,12q13.11,57.57801,True
407017,MIR26B,2q35,0.26031122,False
222643,UNC5CL,6p21.1,0.2514613,False
11064,CNTRL,9q33.2,0.24861102,False
119180,LYZL2,10p11.23,0.25981662,False
25946,ZNF385A,12q13.13,0.24527349,False
100506305,LINC00958,11p15.3,57.57801,True
196513,DCP1B,12p13.33,0.25056317,False
1347,COX7A2,6q14.1,0.24739413,False
9287,TAAR2,6q23.2,0.25766188,False
26151,NAT9,17q25.1,0.25615725,False
23513,SCRIB,8q24.3,0.3032497,False
406998,MIR216A,2p16.1,0.2657558,False
29986,SLC39A2,14q11.2,0.2499394,False
5152,PDE9A,21q22.3,0.24865384,False
118430,MUCL1,12q13.2,0.2594217,False
6039,RNASE6,14q11.2,0.24821576,False
58538,MPP4,2q33.1,0.25682575,False
400818,NBPF9,1q21.2,0.26605177,False
9530,BAG4,8p11.23,0.2446496,False
79922,MRM1,17q12,0.25257894,False
7014,TERF2,16q22.1,0.25573495,False
4809,SNU13,22q13.2,0.24625641,False
442117,GALNTL6,4q34.1,0.351013,False
57733,GBA3,4p15.2,0.25239965,False
170591,S100Z,5q13.3,0.2542255,False
1603,DAD1,14q11.2,0.25114834,False
60685,ZFAND3,6p21.2,0.26801407,False
79829,NAA40,11q13.1,0.24893148,False
3811,KIR3DL1,19q13.42,0.25969177,False
10787,NCKAP1,2q32.1,0.26209435,False
26019,UPF2,10p14,0.24818617,False
79414,LRFN3,19q13.12,0.25414944,False
10542,LAMTOR5,1p13.3,0.24572247,False
203562,TMEM31,Xq22.2,0.2597878,False
9026,HIP1R,12q24.31,0.2940188,False
79035,NABP2,12q13.3,0.24662243,False
3312,HSPA8,11q24.1,0.31013477,False
55258,THNSL2,2p11.2,0.2529266,False
55327,LIN7C,11p14.1,0.24934618,False
131578,LRRC15,3q29,0.24951406,False
6199,RPS6KB2,11q13.2,0.24584341,False
389611,FAM90A3,8p23.1,57.57801,True
90933,TRIM41,5q35.3,0.25024468,False
8821,INPP4B,4q31.21,0.30532736,False
55905,RNF114,20q13.13,0.24775064,False
100526820,CAHM,6q26,57.57801,True
28999,KLF15,3q21.3,0.24444762,False
79057,PRRG3,Xq28,0.25763303,False
116511,MAS1L,6p22.1,0.2605863,False
80335,WDR82,3p21.2,0.24555665,False
57799,RAB40C,16p13.3,0.2533901,False
284110,GSDMA,17q21.1,0.24825178,False
9623,TCL1B,14q32.13,0.25482047,False
3812,KIR3DL2,19q13.42,0.26278538,False
284417,TMEM150B,19q13.42,0.25532347,False
150353,DNAJB7,22q13.2,0.25702244,False
56666,PANX2,22q13.33,0.25070098,False
26280,IL1RAPL2,Xq22.3,0.39709204,True
115761,ARL11,13q14.2,0.25363383,False
57115,PGLYRP4,1q21.3,0.24787804,False
5863,RGL2,6p21.32,0.25308225,False
81577,GFOD2,16q22.1,0.25562856,False
27023,FOXB1,15q22.2,0.2488591,False
375757,SWI5,9q34.11,0.25085545,False
5273,SERPINB10,18q22.1,0.25107992,False
8491,MAP4K3,2p22.1,0.25879288,False
54866,PPP1R14D,15q15.1,0.25793713,False
7357,UGCG,9q31.3,0.24456204,False
23475,QPRT,16p11.2,0.24767084,False
6209,RPS15,19p13.3,0.25653064,False
144195,SLC2A14,12p13.31,0.2509875,False
378805,LINC-PINT,7q32.3,57.57801,True
56904,SH3GLB2,9q34.11,0.24964453,False
103164619,PCAT2,8q24.21,57.57801,True
693155,MIR570,3q29,57.57801,True
26298,EHF,11p13,0.24649951,False
3750,KCND1,Xp11.23,0.2502543,False
8655,DYNLL1,12q24.31,0.26596734,False
155066,ATP6V0E2,7q36.1,0.24736348,False
387357,THEMIS,6q22.33,0.2606171,False
247,ALOX15B,17p13.1,0.26122704,False
3437,IFIT3,10q23.31,0.24738397,False
574504,MIR502,Xp11.23,0.26337585,False
1774,DNASE1L1,Xq28,0.24865185,False
56658,TRIM39,6p22.1,0.25082627,False
1306,COL15A1,9q22.33,0.24642305,False
80168,MOGAT2,11q13.5,0.24561882,False
11007,CCDC85B,11q13.1,0.24831568,False
728082,CT47A3,Xq24,57.57801,True
51441,YTHDF2,1p35.3,0.25279778,False
574501,MIR499A,20q11.22,0.2522754,False
693155,MIR570,3q29,57.57801,True
5203,PFDN4,20q13.2,0.24918573,False
10799,RPP40,6p25.1,0.2492187,False
8801,SUCLG2,3p14.1,0.2588715,False
405,ARNT,1q21.3,0.2525381,False
4899,NRF1,7q32.2,0.24824437,False
441864,TARM1,19q13.42,0.25708705,False
693201,MIR616,12q13.3,0.2754774,False
26000,TBC1D10B,16p11.2,0.25234294,False
729177,NBAT1,6p22.3,57.57801,True
442905,MIR337,14q32.2,0.2592995,False
112483,SAT2,17p13.1,0.25720626,False
90864,SPSB3,16p13.3,0.253405,False
65094,JMJD4,1q42.13,0.2611178,False
79750,ZNF385D,3p24.3,0.31912068,False
7325,UBE2E2,3p24.3,0.25664,False
2005,ELK4,1q32.1,0.25374606,False
56953,NT5M,17p11.2,0.25031465,False
862,RUNX1T1,8q21.3,0.24776024,False
9738,CCP110,16p12.3,0.25015754,False
4085,MAD2L1,4q27,0.24733557,False
150962,PUS10,2p16.1-p15,0.24943635,False
6835,SURF2,9q34.2,0.2588002,False
85406,DNAJC14,12q13.2,0.25332505,False
80737,VWA7,6p21.33,0.2642561,False
130617,ZFAND2B,2q35,0.25527355,False
574489,MIR518D,19q13.42,0.26335356,False
9645,MICAL2,11p15.3,0.25187427,False
4616,GADD45B,19p13.3,0.25581583,False
23552,CDK20,9q22.1,0.24715708,False
6992,PPP1R11,6p22.1,0.25040415,False
278,AMY1C,1p21.1,0.29602107,False
6344,SCTR,2q14.2,0.24238697,False
89796,NAV1,1q32.1,0.26288438,False
1044,CDX1,5q32,0.2505265,False
9507,ADAMTS4,1q23.3,0.24642009,False
343,AQP8,16p12.1,0.25412706,False
57157,PHTF2,7q11.23-q21.11,0.25849625,False
5724,PTAFR,1p35.3,0.24663018,False
7348,UPK1B,3q13.32,0.25007164,False
154,ADRB2,5q32,0.28760445,False
143162,FRMPD2,10q11.22,0.24897517,False
3224,HOXC8,12q13.13,0.24552546,False
8510,MMP23B,1p36.33,0.25136158,False
3428,IFI16,1q23.1,0.26112208,False
10038,PARP2,14q11.2,0.25776172,False
728075,CT47A4,Xq24,57.57801,True
339761,CYP27C1,2q14.3,0.2503667,False
256076,COL6A5,3q22.1,0.25315604,False
4129,MAOB,Xp11.3,0.25467798,False
81876,RAB1B,11q13.2,0.24658136,False
51430,SUCO,1q24.3,0.25524542,False
80863,PRRT1,6p21.32,0.25184345,False
693201,MIR616,12q13.3,0.26631218,False
64084,CLSTN2,3q23,0.28659156,False
100126337,MIR509-3,Xq27.3,57.57801,True
55384,MEG3,14q32.2,0.25712043,False
284541,CYP4A22,1p33,0.2502402,False
57536,KIAA1328,18q12.2,0.27110532,False
93408,MYL10,7q22.1,0.3640701,False
148066,ZNRF4,19p13.3,0.25211036,False
285231,FBXW12,3p21.31,0.26051444,False
9027,NAT8,2p13.1,0.25245884,False
283150,FOXR1,11q23.3,0.25288975,False
2952,GSTT1,22q11.23,0.25736138,False
22888,UBOX5,20p13,0.2526897,False
4134,MAP4,3p21.31,0.24968892,False
6846,XCL2,1q24.2,0.25093862,False
7059,THBS3,1q22,0.25822753,False
151242,PPP1R1C,2q31.3-q32.1,0.2568349,False
9240,PNMA1,14q24.3,0.25409326,False
285605,DTWD2,5q23.1,0.2552342,False
4168,MCF2,Xq27.1,0.2511463,False
752014,CEMP1,16p13.3,0.2563754,False
285126,DNAJC5G,2p23.3,0.26334822,False
10989,IMMT,2p11.2|2,0.24655575,False
4969,OGN,9q22.31,0.2526886,False
7236,TRT-TGT6-1,5q35.3,57.57801,True
122664,TPPP2,14q11.2,0.25296506,False
119391,GSTO2,10q25.1,0.24851912,False
84268,RPAIN,17p13.2,0.25389254,False
153129,SLC38A9,5q11.2,0.24580982,False
647024,C6orf132,6p21.1,57.57801,True
115817,DHRS1,14q12,0.2588201,False
11164,NUDT5,10p14,0.2569393,False
2140,EYA3,1p35.3,0.24587972,False
51222,ZNF219,14q11.2,0.24957444,False
54926,UBE2R2,9p13.3,0.2477857,False
23439,ATP1B4,Xq24,0.24911062,False
27258,LSM3,3p25.1,0.25863978,False
8366,H4C2,6p22.2,0.2474561,False
4135,MAP6,11q13.5,0.25086474,False
54715,RBFOX1,16p13.3,0.7677858,True
1329,COX5B,2q11.2,0.24638057,False
2885,GRB2,17q25.1,0.2691599,False
2152,F3,1p21.3,0.2438585,False
29801,ZDHHC8,22q11.21,0.24657871,False
126205,NLRP8,19q13.43,0.26030356,False
6166,RPL36AL,14q21.3,0.26072574,False
143872,ARHGAP42,11q22.1,0.26352078,False
25904,CNOT10,3p22.3,0.25524724,False
54331,GNG2,14q22.1,0.24667642,False
147700,KLC3,19q13.32,0.24823736,False
55853,IDI2-AS1,10p15.3,57.57801,True
9846,GAB2,11q14.1,0.25665793,False
26018,LRIG1,3p14.1,0.25404477,False
80227,PAAF1,11q13.4,0.2501127,False
84630,TTBK1,6p21.1,0.24611738,False
146395,GSG1L,16p12.1,0.25314456,False
9708,PCDHGA8,5q31.3,0.28185225,False
23597,ACOT9,Xp22.11,0.2497349,False
347527,ARSH,Xp22.33,0.26064125,False
9746,CLSTN3,12p13.31,0.26412147,False
489,ATP2A3,17p13.2,0.24938747,False
192668,CYS1,2p25.1,0.2559664,False
5552,SRGN,10q22.1,0.24377728,False
494325,MIR376A1,14q32.31,57.57801,True
3984,LIMK1,7q11.23,0.25393736,False
91607,SLFN11,17q12,0.24648468,False
54777,CFAP46,10q26.3,0.29676098,False
1745,DLX1,2q31.1,0.25458327,False
2576,GAGE4,Xp11.4-p11.2,0.26647037,False
57491,AHRR,5p15.33,0.26645803,False
64090,GAL3ST2,2q37.3,0.26040253,False
56986,DTWD1,15q21.2,0.25871083,False
3298,HSF2,6q22.31,0.24740233,False
140469,MYO3B,2q31.1,0.2672304,False
94025,MUC16,19p13.2,0.25408605,False
254263,CNIH2,11q13.2,0.24949901,False
283537,SLC46A3,13q12.3,0.25059193,False
28969,BZW2,7p21.1,0.2582995,False
10539,GLRX3,10q26.3,0.2543744,False
387129,NPSR1,7p14.3,0.25783715,False
11148,HHLA2,3q13.13,0.24995287,False
4239,MFAP4,17p11.2,0.25192943,False
4050,LTB,6p21.33,0.25280625,False
5715,PSMD9,12q24.31,0.2595291,False
7692,ZNF133,20p11.23,0.25322434,False
81566,CSRNP2,12q13.12,0.24924348,False
65977,PLEKHA3,2q31.2,0.25133952,False
574479,MIR517A,19q13.42,0.26511055,False
406972,MIR196A1,17q21.32,0.2587339,False
8001,GLRA3,4q34.1,0.25258228,False
147923,ZNF420,19q13.12,0.25152463,False
83639,TEX101,19q13.31,0.2500116,False
151887,CCDC80,3q13.2,0.25177103,False
7916,PRRC2A,6p21.33,0.2513437,False
384,ARG2,14q24.1,0.2497102,False
3678,ITGA5,12q13.13,0.26729995,False
140683,BPIFA2,20q11.21,0.25414243,False
1271,CNTFR,9p13.3,0.24353887,False
10200,MPHOSPH6,16q23.3,0.24713767,False
10534,ZNRD2,11q13.1,0.25481084,False
2572,GAD2,10p12.1,0.2565548,False
23635,SSBP2,5q14.1,0.25359356,False
114990,VASN,16p13.3,0.24886888,False
25799,ZNF324,19q13.43,0.25148594,False
84960,CCDC183,9q34.3,57.57801,True
55170,PRMT6,1p13.3,0.319175,False
113177,IZUMO4,19p13.3,0.28091857,False
166815,TIGD2,4q22.1,0.2596575,False
2001,ELF5,11p13,0.24923883,False
54461,FBXW5,9q34.3,0.25005123,False
27288,RBMXL2,11p15.4,0.28802833,False
23307,FKBP15,9q32,0.24846943,False
5197,PF4V1,4q13.3,0.25189883,False
29934,SNX12,Xq13.1,0.24608862,False
11040,PIM2,Xp11.23,0.25140393,False
3625,INHBB,2q14.2,0.25806347,False
169200,TMEM64,8q21.3,0.25275064,False
133746,JMY,5q14.1,0.24275944,False
6224,RPS20,8q12.1,0.24927777,False
282618,IFNL1,19q13.2,0.24859788,False
57292,KIR2DL5A,19p13.3,0.26878402,False
64853,AIDA,1q41,0.2578072,False
168850,ZNF800,7q31.33,0.25494835,False
136259,KLF14,7q32.2,0.25010818,False
5030,P2RY4,Xq13.1,0.25151047,False
10960,LMAN2,5q35.3,0.2517997,False
57644,MYH7B,20q11.22,0.25754923,False
3007,H1-3,6p22.2,0.24928409,False
196996,GRAMD2A,15q23,0.24743305,False
10962,MLLT11,1q21.3,0.24963477,False
9862,MED24,17q21.1,0.257557,False
65258,MPPE1,18p11.21,0.250323,False
6332,SCN7A,2q24.3,0.24803828,False
5992,RFX4,12q23.3,0.25712255,False
574034,MIR433,14q32.2,0.27014935,False
201164,PLD6,17p11.2,0.24913283,False
921,CD5,11q12.2,0.25112823,False
79634,SCRN3,2q31.1,0.26261678,False
8045,RASSF7,11p15.5,0.25909108,False
23239,PHLPP1,18q21.33,0.26240188,False
3120,HLA-DQB2,6p21.32,0.25795156,False
11096,ADAMTS5,21q21.3,0.2503909,False
10658,CELF1,11p11.2,0.24610232,False
57552,NCEH1,3q26.31,0.24660546,False
932,MS4A3,11q12.1,0.2564693,False
55856,ACOT13,6p22.3,0.2480085,False
319101,KRT73,12q13.13,0.26087123,False
92304,SCGB3A1,5q35.3,0.25306478,False
83478,ARHGAP24,4q21.23-q21.3,0.26521304,False
57673,BEND3,6q21,0.24558386,False
54680,ZNHIT6,1p22.3,0.24527858,False
50509,COL5A3,19p13.2,0.24841082,False
340527,NHSL2,Xq13.1,0.26513875,False
6001,RGS10,10q26.11,0.24694926,False
9934,P2RY14,3q25.1,0.25333893,False
9112,MTA1,14q32.33,0.24681245,False
3361,HTR5A,7q36.2,0.24685709,False
54940,OCIAD1,4p11,0.24837823,False
9989,PPP4R1,18p11.22,0.25661337,False
83540,NUF2,1q23.3,0.24981174,False
56033,BARX1,9q22.32,0.25077584,False
56894,AGPAT3,21q22.3,0.26055127,False
9643,MORF4L2,Xq22.2,0.24585925,False
5655,KLK10,19q13.41,0.25421283,False
84545,MRPL43,10q24.31,0.2488539,False
157574,FBXO16,8p21.1,0.26866728,False
79026,AHNAK,11q12.3,0.2491632,False
